modelo,reamostragem,parametros,threshold,atende_recall_1_minimo,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,f1_macro,auc_roc,pr_auc_0,taxa_concessao_indevida,taxa_negacao_indevida,negados_corretamente_tn,concessoes_indevidas_fp,negacoes_indevidas_fn,concedidos_corretamente_tp
Extra Trees,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.7,True,0.9424211597151577,0.5555555555555556,0.017605633802816902,0.034129692832764506,0.9431308601712189,0.9991362556683222,0.97032609835378,0.5022278955932723,0.7865452811883176,0.29117466672228476,0.9823943661971831,0.0008637443316778234,5,279,4,4627
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.35,True,0.9424211597151577,0.5555555555555556,0.017605633802816902,0.034129692832764506,0.9431308601712189,0.9991362556683222,0.97032609835378,0.5022278955932723,0.7794167292678551,0.2425366385447805,0.9823943661971831,0.0008637443316778234,5,279,4,4627
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.35,True,0.9424211597151577,0.5555555555555556,0.017605633802816902,0.034129692832764506,0.9431308601712189,0.9991362556683222,0.97032609835378,0.5022278955932723,0.7754527054358108,0.24125326287284485,0.9823943661971831,0.0008637443316778234,5,279,4,4627
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.4,True,0.9424211597151577,0.5555555555555556,0.017605633802816902,0.034129692832764506,0.9431308601712189,0.9991362556683222,0.97032609835378,0.5022278955932723,0.7656568866883009,0.22526432682770672,0.9823943661971831,0.0008637443316778234,5,279,4,4627
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.4,True,0.9424211597151577,0.5555555555555556,0.017605633802816902,0.034129692832764506,0.9431308601712189,0.9991362556683222,0.97032609835378,0.5022278955932723,0.7605227021815626,0.20951666909996977,0.9823943661971831,0.0008637443316778234,5,279,4,4627
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.35,True,0.9422177009155646,0.5,0.017605633802816902,0.034013605442176874,0.9431192660550459,0.9989203195854027,0.9702181208053692,0.502115863123773,0.7827987141158329,0.2577257335416707,0.9823943661971831,0.0010796804145972792,5,279,5,4626
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.4,True,0.9422177009155646,0.5,0.017605633802816902,0.034013605442176874,0.9431192660550459,0.9989203195854027,0.9702181208053692,0.502115863123773,0.7601372106532522,0.20950867690149072,0.9823943661971831,0.0010796804145972792,5,279,5,4626
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.4,True,0.9418107833163785,0.4166666666666667,0.017605633802816902,0.033783783783783786,0.9430960636345095,0.9984884474195638,0.9700020977554017,0.5018929407695928,0.7794167292678551,0.2425366385447805,0.9823943661971831,0.0015115525804361909,5,279,7,4624
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.4,True,0.9418107833163785,0.4166666666666667,0.017605633802816902,0.033783783783783786,0.9430960636345095,0.9984884474195638,0.9700020977554017,0.5018929407695928,0.7754527054358108,0.24125326287284485,0.9823943661971831,0.0015115525804361909,5,279,7,4624
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.45,True,0.9418107833163785,0.4166666666666667,0.017605633802816902,0.033783783783783786,0.9430960636345095,0.9984884474195638,0.9700020977554017,0.5018929407695928,0.7601372106532522,0.20950867690149072,0.9823943661971831,0.0015115525804361909,5,279,7,4624
Logistic Regression,sem reamostragem,"{'C': 1.0, 'class_weight': None, 'penalty': 'l2'}",0.3,True,0.9416073245167853,0.38461538461538464,0.017605633802816902,0.03367003367003367,0.9430844553243574,0.9982725113366444,0.9698940522395888,0.5017820429548112,0.8398248484645727,0.3462443210761543,0.9823943661971831,0.0017274886633556468,5,279,8,4623
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.4,True,0.9416073245167853,0.38461538461538464,0.017605633802816902,0.03367003367003367,0.9430844553243574,0.9982725113366444,0.9698940522395888,0.5017820429548112,0.7779876733951538,0.25400749473437767,0.9823943661971831,0.0017274886633556468,5,279,8,4623
Logistic Regression,sem reamostragem,"{'C': 0.01, 'class_weight': None, 'penalty': 'l2'}",0.75,True,0.9426246185147508,0.6666666666666666,0.014084507042253521,0.027586206896551724,0.942961906701976,0.999568127834161,0.970440251572327,0.49901322923443936,0.7122446403751814,0.16155458426238012,0.9859154929577465,0.0004318721658389117,4,280,2,4629
Extra Trees,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.4,True,0.9424211597151577,0.5714285714285714,0.014084507042253521,0.027491408934707903,0.9429502852485737,0.9993521917512417,0.9703323199496803,0.4989118644421941,0.8283673103183994,0.3677341683488909,0.9859154929577465,0.0006478082487583676,4,280,3,4628
Logistic Regression,com undersampling,"{'C': 0.01, 'class_weight': None, 'penalty': 'l2'}",0.45,True,0.9424211597151577,0.5714285714285714,0.014084507042253521,0.027491408934707903,0.9429502852485737,0.9993521917512417,0.9703323199496803,0.4989118644421941,0.7321092393271309,0.18888382068388176,0.9859154929577465,0.0006478082487583676,4,280,3,4628
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.45,True,0.9422177009155646,0.5,0.014084507042253521,0.0273972602739726,0.9429386590584878,0.9991362556683222,0.9702243656951143,0.49881081298454344,0.837697421844824,0.37216142382180606,0.9859154929577465,0.0008637443316778234,4,280,4,4627
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.45,True,0.9422177009155646,0.5,0.014084507042253521,0.0273972602739726,0.9429386590584878,0.9991362556683222,0.9702243656951143,0.49881081298454344,0.8199682330649847,0.3584819613861494,0.9859154929577465,0.0008637443316778234,4,280,4,4627
Logistic Regression,sem reamostragem,"{'C': 0.1, 'class_weight': None, 'penalty': 'l1'}",0.65,True,0.9422177009155646,0.5,0.014084507042253521,0.0273972602739726,0.9429386590584878,0.9991362556683222,0.9702243656951143,0.49881081298454344,0.7209980352857808,0.20063250578560637,0.9859154929577465,0.0008637443316778234,4,280,4,4627
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.35,True,0.9426246185147508,0.75,0.01056338028169014,0.020833333333333332,0.9427815108939116,0.9997840639170805,0.9704464472856843,0.49563989030950883,0.8199682330649847,0.3584819613861494,0.9894366197183099,0.00021593608291945585,3,281,1,4630
Extra Trees,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.4,True,0.9424211597151577,0.6,0.01056338028169014,0.020761245674740483,0.9427698574338086,0.999568127834161,0.9703385389372183,0.4955498923059794,0.8595240738318922,0.42145241317008547,0.9894366197183099,0.0004318721658389117,3,281,2,4629
Extra Trees,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.35,True,0.9424211597151577,0.6,0.01056338028169014,0.020761245674740483,0.9427698574338086,0.999568127834161,0.9703385389372183,0.4955498923059794,0.8294420485339156,0.365799395941496,0.9894366197183099,0.0004318721658389117,3,281,2,4629
Extra Trees,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.3,True,0.9424211597151577,0.6,0.01056338028169014,0.020761245674740483,0.9427698574338086,0.999568127834161,0.9703385389372183,0.4955498923059794,0.8283673103183994,0.3677341683488909,0.9894366197183099,0.0004318721658389117,3,281,2,4629
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.3,True,0.9424211597151577,0.6,0.01056338028169014,0.020761245674740483,0.9427698574338086,0.999568127834161,0.9703385389372183,0.4955498923059794,0.7827987141158329,0.2577257335416707,0.9894366197183099,0.0004318721658389117,3,281,2,4629
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.3,True,0.9424211597151577,0.6,0.01056338028169014,0.020761245674740483,0.9427698574338086,0.999568127834161,0.9703385389372183,0.4955498923059794,0.7794167292678551,0.2425366385447805,0.9894366197183099,0.0004318721658389117,3,281,2,4629
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.3,True,0.9424211597151577,0.6,0.01056338028169014,0.020761245674740483,0.9427698574338086,0.999568127834161,0.9703385389372183,0.4955498923059794,0.7754527054358108,0.24125326287284485,0.9894366197183099,0.0004318721658389117,3,281,2,4629
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.4,True,0.9422177009155646,0.5,0.01056338028169014,0.020689655172413793,0.9427581992259116,0.9993521917512417,0.970230607966457,0.4954601315694354,0.837697421844824,0.37216142382180606,0.9894366197183099,0.0006478082487583676,3,281,3,4628
Extra Trees,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.4,True,0.9422177009155646,0.5,0.01056338028169014,0.020689655172413793,0.9427581992259116,0.9993521917512417,0.970230607966457,0.4954601315694354,0.8294420485339156,0.365799395941496,0.9894366197183099,0.0006478082487583676,3,281,3,4628
Extra Trees,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.35,True,0.9422177009155646,0.5,0.01056338028169014,0.020689655172413793,0.9427581992259116,0.9993521917512417,0.970230607966457,0.4954601315694354,0.8283673103183994,0.3677341683488909,0.9894366197183099,0.0006478082487583676,3,281,3,4628
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.4,True,0.9422177009155646,0.5,0.01056338028169014,0.020689655172413793,0.9427581992259116,0.9993521917512417,0.970230607966457,0.4954601315694354,0.8199682330649847,0.3584819613861494,0.9894366197183099,0.0006478082487583676,3,281,3,4628
Extra Trees,sem reamostragem,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.5,True,0.9418107833163785,0.375,0.01056338028169014,0.02054794520547945,0.9427348685551253,0.9989203195854027,0.9700146781295869,0.49528131166753314,0.8387181760396105,0.352782301126953,0.9894366197183099,0.0010796804145972792,3,281,5,4626
Logistic Regression,sem reamostragem,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2'}",0.55,True,0.9416073245167853,0.3333333333333333,0.01056338028169014,0.020477815699658702,0.9427231960864247,0.9987043835024833,0.9699066792492398,0.49519224747444923,0.8053549107210745,0.29478457220797705,0.9894366197183099,0.0012956164975167351,3,281,6,4625
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.3,True,0.9426246185147508,1.0,0.007042253521126761,0.013986013986013986,0.9426012619580705,1.0,0.970452640402347,0.4922193271941805,0.837697421844824,0.37216142382180606,0.9929577464788732,0.0,2,282,0,4631
Logistic Regression,sem reamostragem,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2'}",0.5,True,0.9426246185147508,1.0,0.007042253521126761,0.013986013986013986,0.9426012619580705,1.0,0.970452640402347,0.4922193271941805,0.8053549107210745,0.29478457220797705,0.9929577464788732,0.0,2,282,0,4631
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.3,True,0.9424211597151577,0.6666666666666666,0.007042253521126761,0.013937282229965157,0.9425895765472313,0.9997840639170805,0.9703447553180342,0.4921410187739997,0.8199682330649847,0.3584819613861494,0.9929577464788732,0.00021593608291945585,2,282,1,4630
Logistic Regression,sem reamostragem,"{'C': 0.05, 'class_weight': None, 'penalty': 'l2'}",0.6,True,0.9424211597151577,0.6666666666666666,0.007042253521126761,0.013937282229965157,0.9425895765472313,0.9997840639170805,0.9703447553180342,0.4921410187739997,0.786350254409202,0.2625905595373887,0.9929577464788732,0.00021593608291945585,2,282,1,4630
Extra Trees,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.4,True,0.9422177009155646,0.5,0.007042253521126761,0.013888888888888888,0.9425778863775198,0.999568127834161,0.9702368476210438,0.4920628682549663,0.859112730800697,0.423028453545733,0.9929577464788732,0.0004318721658389117,2,282,2,4629
Extra Trees,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.3,True,0.9422177009155646,0.5,0.007042253521126761,0.013888888888888888,0.9425778863775198,0.999568127834161,0.9702368476210438,0.4920628682549663,0.8294420485339156,0.365799395941496,0.9929577464788732,0.0004318721658389117,2,282,2,4629
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.65,True,0.9422177009155646,0.5,0.007042253521126761,0.013888888888888888,0.9425778863775198,0.999568127834161,0.9702368476210438,0.4920628682549663,0.8049120136495935,0.2881515499639406,0.9929577464788732,0.0004318721658389117,2,282,2,4629
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.3,True,0.9422177009155646,0.5,0.007042253521126761,0.013888888888888888,0.9425778863775198,0.999568127834161,0.9702368476210438,0.4920628682549663,0.7779876733951538,0.25400749473437767,0.9929577464788732,0.0004318721658389117,2,282,2,4629
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.35,True,0.9420142421159715,0.4,0.007042253521126761,0.01384083044982699,0.9425661914460285,0.9993521917512417,0.9701289173042658,0.49198487387704637,0.837697421844824,0.37216142382180606,0.9929577464788732,0.0006478082487583676,2,282,3,4628
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.65,True,0.9420142421159715,0.4,0.007042253521126761,0.01384083044982699,0.9425661914460285,0.9993521917512417,0.9701289173042658,0.49198487387704637,0.8128347389454411,0.2966384609215768,0.9929577464788732,0.0006478082487583676,2,282,3,4628
Random Forest,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.65,True,0.9420142421159715,0.4,0.007042253521126761,0.01384083044982699,0.9425661914460285,0.9993521917512417,0.9701289173042658,0.49198487387704637,0.8033460968792674,0.2976842252415827,0.9929577464788732,0.0006478082487583676,2,282,3,4628
Logistic Regression,sem reamostragem,"{'C': 0.05, 'class_weight': None, 'penalty': 'l1'}",0.75,True,0.9420142421159715,0.4,0.007042253521126761,0.01384083044982699,0.9425661914460285,0.9993521917512417,0.9701289173042658,0.49198487387704637,0.6877180270132999,0.1607348679907566,0.9929577464788732,0.0006478082487583676,2,282,3,4628
Extra Trees,sem reamostragem,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.5,True,0.9418107833163785,0.3333333333333333,0.007042253521126761,0.013793103448275862,0.9425544917498472,0.9991362556683222,0.970020964360587,0.49190703390443147,0.8373050872716324,0.3519827119791146,0.9929577464788732,0.0008637443316778234,2,282,4,4627
Random Forest,sem reamostragem,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.5,True,0.9418107833163785,0.3333333333333333,0.007042253521126761,0.013793103448275862,0.9425544917498472,0.9991362556683222,0.970020964360587,0.49190703390443147,0.8311128919924209,0.3351328686371847,0.9929577464788732,0.0008637443316778234,2,282,4,4627
Random Forest,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.65,True,0.9418107833163785,0.3333333333333333,0.007042253521126761,0.013793103448275862,0.9425544917498472,0.9991362556683222,0.970020964360587,0.49190703390443147,0.7941703340318309,0.2904996623534505,0.9929577464788732,0.0008637443316778234,2,282,4,4627
Logistic Regression,com undersampling,"{'C': 0.05, 'class_weight': None, 'penalty': 'l1'}",0.5,True,0.9418107833163785,0.3333333333333333,0.007042253521126761,0.013793103448275862,0.9425544917498472,0.9991362556683222,0.970020964360587,0.49190703390443147,0.6807111292240595,0.14321325210154504,0.9929577464788732,0.0008637443316778234,2,282,4,4627
Random Forest,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.45,True,0.9416073245167853,0.2857142857142857,0.007042253521126761,0.013745704467353952,0.9425427872860636,0.9989203195854027,0.9699129887828913,0.4918293466251226,0.8565469691393883,0.39746718428409317,0.9929577464788732,0.0010796804145972792,2,282,5,4626
